Hp,Ep,Length,Hydrophobic residue%,H,miuH,Normalized Hydrophobic Moment,Normalized Hydrophobicity,Net Charge,Isoelectric Point,Penetration Depth,Tilt Angle,Disordered Conformation Propensity,Linear Moment,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Boman Index,PP1,PP2,PP3,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,Z1,Z2,Z3,Z4,Z5,F1,F2,F3,F4,F5,F6,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,MSWHIM1,MSWHIM2,MSWHIM3,Tiny_Mole.,Small_Mole.,Aliphatic_Mole.,Aromatic_Mole.,NonPolar_Mole.,Polar_Mole.,Charged_Mole.,Basic_Mole.,Acidic_Mole.
0.286,0.643,14,0.429,0.193571429,0.155285748,0.42,0.24,1,10.87,12,2,0.1,0.45,0,50,0.35,0.87,1.362142857,-0.27,-0.540714286,0.251428571,-0.17,-0.840714286,0.225714286,0.252857143,0.015,0.022142857,0.419285714,0.125,-0.542142857,-0.164285714,0.764285714,-1.788571429,-0.566428571,-0.49,0.122142857,-0.251785714,-0.1795,-0.649357143,0.553285714,-0.225642857,0.057428571,-6.627857143,-0.215,0.157142857,0.562142857,1.405,-0.199285714,-0.657857143,-0.837857143,0.041428571,0.033571429,-0.377857143,0.324285714,-0.356428571,-1.71,-2.617142857,0.020714286,0.625,0.338571429,0.710714286,-0.165,0.660714286,-1.184285714,-0.315642857,-0.373714286,0.1925,-0.154428571,-1.201857143,0.195285714,0.689928571,0.318571429,-0.390714286,0.222857143,-0.162857143,0.075,0.417857143,0.325714286,-0.186428571,0.342142857,0.262857143,-0.441428571,0.455,-0.52,64.286,71.429,28.571,0,57.143,42.857,7.143,7.143,0
0.071,0.5,14,0.571,0.434285714,0.312923783,0.4,0.04,-1,5.16,14,174,0.3,0.55,395.76,40,0.86,0.92,1.393571429,-0.136428571,-0.317142857,-0.025714286,-0.327142857,-0.259285714,-0.021428571,0.021428571,-0.375714286,-0.301428571,-0.145714286,0.100714286,-0.089285714,0.261428571,0.093571429,-0.54,-0.386428571,-0.215714286,0.278571429,-0.314142857,0.220571429,-0.116571429,0.482142857,-0.106642857,-0.080571429,-4.475,-0.233571429,0.262142857,0.205714286,0.808571429,0.02,-0.116428571,-0.198571429,-0.199285714,-0.160714286,-0.281428571,0.322142857,-0.2,0.13,-0.827857143,-0.720714286,0.034285714,-0.142142857,0.444285714,0.057857143,-0.177857143,-0.841571429,-0.317285714,-0.314928571,-0.118,-0.024071429,-0.407142857,0.239357143,0.324357143,0.057857143,-0.15,-0.067142857,0.023571429,-0.042142857,0.24,0.042142857,-0.059285714,0.082857143,0.213571429,-0.265714286,0.337142857,-0.447857143,28.571,57.143,42.857,14.286,57.143,42.857,28.571,14.286,14.286
0.5,0.429,14,0.429,0.512142857,0.081288397,0.44,0.35,-1,3.94,20,130,0.2,0.32,0,30,0.76,1.03,1.029285714,-0.33,-0.307857143,-0.043571429,0.397857143,-0.273571429,-0.310714286,-0.21,-0.076428571,-0.159285714,0.175,0.135714286,-0.407142857,0.207857143,-0.176428571,-0.521428571,0.237142857,-0.115,0.106428571,-0.211071429,-0.5015,-0.227857143,0.311,0.286642857,-0.415857143,-4.646428571,-0.585,-0.232142857,0.067857143,0.778571429,0.108571429,-0.141428571,-0.404285714,0.430714286,-0.253571429,-0.418571429,0.277857143,0.16,-0.986428571,-1.585714286,0.856428571,-0.505714286,-0.675,0.172142857,-0.132142857,0.065714286,-0.884714286,-0.1145,-0.076142857,0.010428571,-0.282357143,-0.719071429,0.181714286,0.461357143,0.177857143,-0.018571429,0.252857143,-0.232857143,-0.334285714,0.114285714,0.213571429,0.161428571,-0.032857143,-0.025,-0.224285714,0.317857143,-0.451428571,28.571,57.143,14.286,14.286,71.429,28.571,21.429,7.143,14.286
0.071,0.286,14,0.357,0.628571429,0.44626639,0.6,1.37,1,10.5,25,26,-0.25,0.42,0,20,1.43,1.43,1.622857143,-0.163571429,-0.122857143,-0.067142857,0.548571429,0.143571429,-0.255714286,-0.152142857,0.150714286,0.041428571,0.227857143,-1.11,-0.032142857,-0.766428571,-0.796428571,0.5,0.023571429,0.422142857,0.699285714,-0.179785714,-0.565142857,0.063714286,-0.185071429,1.244785714,-0.1395,-3.013571429,-1.18,-0.108571429,-0.323571429,0.1,0.059285714,0.237142857,0.09,-0.02,0.252142857,-0.482857143,-0.204285714,1.105714286,-1.042857143,0.310714286,1.156428571,0.544285714,-0.968571429,-0.973571429,-0.018571429,0.258571429,-0.641571429,-0.233642857,-0.163857143,-0.213571429,-0.219214286,-0.360357143,0.278142857,-0.161571429,0.309285714,-0.037857143,0.051428571,-0.712142857,-0.251428571,-0.629285714,0.195714286,-0.255714286,-0.042142857,0.113571429,-0.120714286,0.768571429,-0.4,14.286,50,14.286,14.286,64.286,35.714,7.143,7.143,0
0.429,0.429,14,0.429,0.442857143,0.030409178,0.35,0.29,2,12.1,30,100,0.01,0.28,0,30,0.35,1.33,1.577142857,-0.451428571,-0.283571429,0.189285714,0.534285714,-0.356428571,-0.170714286,-0.17,-0.08,-0.417142857,0.032142857,-0.558571429,0.228571429,-0.032142857,-0.237142857,-0.251428571,0.342857143,0.223571429,0.711428571,-0.264642857,-0.609714286,-0.311071429,0.355214286,1.011428571,-0.032142857,-4.898571429,-1.069285714,-0.208571429,-0.083571429,0.660714286,0.035714286,-0.210714286,-0.374285714,0.009285714,0.189285714,-0.408571429,0.027857143,0.956428571,-1.238571429,-1.491428571,1.020714286,0.825,-0.683571429,-0.762142857,-0.259285714,0.306428571,-0.937071429,-0.230928571,-0.123642857,0.025428571,-0.481785714,-0.916857143,0.209,0.278642857,0.275714286,-0.294285714,0.155714286,-0.190714286,-0.269285714,-0.306428571,0.517142857,-0.117857143,0.211428571,-0.255,-0.357857143,0.520714286,-0.403571429,35.714,71.429,21.429,14.286,71.429,28.571,14.286,14.286,0
0.5,0.429,14,0.214,-0.014285714,0.240736724,0.57,1.95,-2,3.83,25,47,-0.22,0.56,0,30,1.38,1.03,4.636428571,0.517857143,-0.322857143,-0.072142857,0.292142857,0.112142857,-0.196428571,0.489285714,-0.455714286,-0.181428571,-0.405,-0.155714286,-0.155714286,0.182857143,1.357857143,0.474285714,0.022857143,-0.787857143,0.147857143,-0.539214286,-0.166571429,-0.042357143,0.086214286,-0.137,-0.180214286,-3.382142857,0.397142857,0.434285714,-0.277142857,0.602142857,-0.486428571,0.396428571,0.037142857,0.059285714,-0.487142857,0.43,-0.006428571,0.062142857,-2.464285714,1.114285714,-0.706428571,-0.704285714,0.159285714,-0.288571429,0.352142857,0.41,-0.662428571,-0.134428571,-0.382,-0.2425,0.416928571,-0.1325,0.057214286,0.052642857,0.551428571,0.102142857,-0.036428571,0.017857143,-0.04,0.215714286,-0.414285714,-0.309285714,0.038571429,-0.14,-0.110714286,0.174285714,-0.467857143,28.571,57.143,7.143,14.286,21.429,78.571,42.857,14.286,28.571
0.286,0.429,14,0.643,0.792857143,0.1237379,0.28,-0.83,-1,3.01,14,54,0.57,0.32,12.85,120,0.36,1.15,-0.577142857,-0.460714286,-0.276428571,-0.127142857,-0.008571429,-0.252857143,-0.162857143,-0.437142857,-0.218571429,-0.485714286,-0.074285714,-0.057142857,0.610714286,-0.415714286,-1.275714286,-0.320714286,0.355,-0.383571429,0.607857143,0.324214286,-0.108428571,0.069214286,0.465357143,0.466785714,-0.345285714,-4.472142857,-0.986428571,0.179285714,0.152142857,0.535714286,0.425714286,-0.064285714,-0.166428571,-0.502142857,-0.1,-0.502857143,-0.227857143,0.287857143,1.010714286,-1.35,-0.396428571,0.192857143,-0.59,-0.592857143,0.079285714,0.215,-0.838285714,-0.429142857,-0.125571429,-0.078785714,-0.277214286,-0.356,-0.140071429,-0.001571429,-0.247142857,-0.284285714,-0.057142857,0.166428571,-0.357142857,-0.089285714,0.127142857,-0.167857143,0.195,-0.171428571,-0.246428571,0.489285714,-0.505,28.571,57.143,42.857,21.429,78.571,21.429,7.143,0,7.143
0.286,0.429,14,0.429,0.345714286,0.088846095,0.42,0.47,1,9.55,19,7,0.02,0.3,317.05,60,1.44,0.95,1.695,-0.032142857,-0.185,0.050714286,-0.135714286,0.051428571,0.373571429,0.193571429,0.035714286,-0.334285714,-0.035714286,0.365,0.017142857,0.033571429,0.003571429,-0.149285714,-0.764285714,-0.163571429,0.092142857,-0.386,0.134357143,0.168214286,0.307642857,-0.229642857,0.2675,-3.567857143,0.247142857,-0.022857143,0.037142857,0.485,-0.062857143,0.076428571,0.064285714,-0.009285714,0.185,-0.203571429,0.370714286,-0.232142857,0.097142857,0.306428571,-0.214285714,0.442142857,-0.082142857,0.501428571,0.517142857,-0.352857143,-0.687428571,-0.123428571,-0.030928571,-0.110785714,-0.123428571,-0.125142857,0.074214286,0.326214286,0.033571429,0.052142857,-0.417857143,0.138571429,0.033571429,0.11,0.171428571,0.066428571,0.167857143,0.137857143,-0.14,0.442857143,-0.245714286,14.286,35.714,35.714,21.429,57.143,42.857,28.571,21.429,7.143
0.071,0.786,14,0.357,0.340714286,0.257362526,0.65,0.24,0,5.61,19,18,0.17,0.32,0,40,0.71,0.97,1.22,-0.057142857,-0.488571429,0.168571429,0.214285714,-0.562857143,0.169285714,0.117142857,-0.102142857,-0.186428571,0.067857143,-0.013571429,-0.266428571,0.007857143,0.626428571,-1.205714286,0.025714286,-0.795,-0.015714286,-0.055142857,-0.348214286,-0.442571429,0.390928571,-0.258928571,-0.071214286,-5.806428571,-0.222142857,0.217857143,0.315714286,1.102142857,-0.152142857,-0.397142857,-0.572142857,-0.030714286,-0.121428571,-0.134285714,0.023571429,-0.238571429,-1.435,-1.800714286,0.005,0.099285714,0.315,0.206428571,0.328571429,0.46,-1.05,-0.293357143,-0.314642857,0.07,0.002928571,-0.775071429,0.019785714,0.334928571,0.180714286,-0.287857143,0.227142857,0.106428571,0.075,0.252142857,0.009285714,-0.177857143,0.232857143,0.003571429,-0.396428571,0.365,-0.528571429,57.143,64.286,21.429,7.143,50,50,14.286,7.143,7.143
0.071,0.429,14,0.5,0.168571429,0.212374259,0.58,0.05,-1,3.94,16,132,0.3,0.28,6.22,60,0.27,0.91,1.763571429,-0.222857143,-0.535,0.072142857,-0.135,-0.712857143,-0.015714286,0.167857143,-0.387857143,-0.273571429,-0.123571429,0.363571429,-0.120714286,0.005714286,0.872857143,-1.168571429,-0.007857143,-0.766428571,0.335,-0.472714286,-0.107571429,-0.535071429,0.634357143,-0.197214286,-0.176,-6.091428571,-0.305714286,0.376428571,0.292857143,1.334285714,-0.193571429,-0.462142857,-0.696428571,-0.095714286,-0.323571429,-0.277857143,0.345,-0.233571429,-1.486428571,-2.210714286,-0.597857143,0.09,0.080714286,0.467142857,0.05,0.235,-1.108285714,-0.37,-0.390857143,0.086214286,-0.099428571,-1.023571429,0.132071429,0.636142857,0.331428571,-0.314285714,0.201428571,0.125714286,-0.127142857,0.388571429,0.150714286,-0.037857143,0.357142857,0.049285714,-0.368571429,0.215,-0.529285714,50,78.571,35.714,7.143,57.143,42.857,21.429,7.143,14.286
0.071,0.357,14,0.286,0.132142857,0.159028479,0.41,1.44,-3,3.93,20,125,0.01,0.24,0,30,0.91,0.85,3.227857143,0.091428571,-0.302142857,-0.212142857,0.11,-0.020714286,-0.446428571,0.184285714,-0.050714286,0.146428571,0.157142857,0.820714286,-0.052142857,0.192142857,1.017142857,0.089285714,0.218571429,-0.417857143,-0.232142857,-0.327071429,-0.176785714,-0.122,0.009214286,-0.279285714,-0.448,-3.713571429,0.317142857,-0.068571429,-0.347857143,0.767857143,-0.247142857,0.082857143,-0.228571429,0.683571429,-0.561428571,0.201428571,0.39,-0.242142857,-1.808571429,-0.194285714,0.290714286,-1.270714286,-0.102142857,0.575,-0.312142857,-1.09E-17,-0.712357143,0.106642857,0.0655,-0.085285714,-0.013571429,-0.416,0.102071429,0.667928571,0.435,0.442857143,-0.015,0.157857143,-0.217142857,0.230714286,-0.035,0.346428571,0.160714286,-0.040714286,0.177142857,0.12,-0.392142857,21.429,35.714,0,28.571,50,50,42.857,14.286,28.571
0.071,0.429,14,0.429,0.563571429,0.0886275,0.42,0.44,-1,3.94,21,145,0.18,0.33,0,30,0.76,1.16,1.096428571,-0.325,-0.265,-0.083571429,0.440714286,-0.157142857,-0.376428571,-0.252142857,-0.020714286,-0.183571429,0.102142857,-0.197142857,-0.235714286,0.155,-0.441428571,-0.212142857,0.342857143,-0.006428571,0.276428571,-0.2255,-0.488571429,-0.149857143,0.214071429,0.641071429,-0.413142857,-4.253571429,-0.751428571,-0.261428571,-0.011428571,0.525714286,0.138571429,-0.044285714,-0.252142857,0.271428571,-0.216428571,-0.43,0.120714286,0.51,-0.852142857,-1.127857143,0.804285714,-0.337857143,-0.882857143,-0.288571429,-0.180714286,0.052142857,-0.827928571,-0.142285714,-0.067785714,-0.035214286,-0.288428571,-0.545714286,0.171357143,0.217357143,0.18,-0.079285714,0.156428571,-0.301428571,-0.383571429,-0.115,0.187857143,0.074285714,-0.063571429,-0.063571429,-0.232857143,0.39,-0.440714286,21.429,57.143,14.286,14.286,71.429,28.571,21.429,7.143,14.286
0.071,0.5,14,0.714,0.538571429,0.413120801,1.14,-1.1,0,5.61,4,43,0.58,0.23,15.97,100,0.17,0.94,0.096428571,-0.454285714,-0.469285714,0.142142857,-0.475,-0.783571429,-0.084285714,-0.161428571,-0.600714286,-0.527857143,0.114285714,-0.220714286,0.047142857,0.333571429,-0.067142857,-1.526428571,-0.074285714,-0.537857143,0.394285714,0.059571429,0.260857143,-0.480714286,0.846785714,-0.031571429,-0.068142857,-6.517142857,-0.38,0.207142857,0.750714286,1.237857143,0.127857143,-0.542857143,-0.597857143,-0.437857143,-0.077142857,-0.435,0.124285714,-0.246428571,0.347857143,-2.549285714,-0.961428571,0.505714286,0.04,0.446428571,-0.222857143,0.370714286,-1.164928571,-0.441071429,-0.385071429,0.146428571,-0.232142857,-0.854285714,0.161428571,0.442357143,-0.12,-0.672142857,0.157142857,0.045714286,0.16,0.229285714,0.157142857,-0.037857143,0.332857143,0.081428571,-0.614285714,0.318571429,-0.457857143,57.143,71.429,57.143,0,71.429,28.571,14.286,7.143,7.143
0.071,0.357,14,0.429,0.068571429,0.448526687,1.34,0.94,0,6.18,19,147,-0.05,0.32,0,100,1.06,0.95,2.922142857,0.025,-0.301428571,0.040714286,-0.06,-0.106428571,-0.432857143,0.257142857,-0.12,-0.460714286,-0.052142857,0.242142857,0.012857143,0.342142857,0.790714286,0.011428571,0.035,-0.221428571,0.24,-0.322928571,0.048214286,-0.096428571,0.348857143,-0.1715,-0.199285714,-4.361428571,0.396428571,-0.138571429,0.145714286,0.747142857,-0.237857143,0.142857143,-0.147857143,0.188571429,-0.199285714,0.233571429,0.262142857,-0.102857143,-1.592857143,0.114285714,-0.475,-0.294285714,-0.112142857,0.230714286,-0.253571429,0.621428571,-0.807785714,-0.01,-0.088642857,-0.018428571,-0.050357143,-0.312714286,0.073714286,0.465142857,0.332857143,-0.048571429,-0.073571429,0.017142857,-0.022857143,0.218571429,-0.060714286,0.157857143,0.227142857,-0.249285714,-0.227857143,0.099285714,-0.332142857,28.571,50,21.429,14.286,50,50,42.857,21.429,21.429
0.071,0.357,14,0.357,0.058571429,0.262182197,1.16,0.9,-1,4.18,30,66,0.03,0.46,0,60,0.62,0.99,2.779285714,-0.060714286,-0.446428571,-0.032142857,0.118571429,-0.382857143,-0.161428571,0.307857143,-0.075,-0.298571429,-0.050714286,0.182142857,-0.118571429,0.090714286,1.021428571,-0.612142857,-0.099285714,-0.675,0.328571429,-0.711642857,-0.234857143,-0.381571429,0.409857143,0.065285714,-0.181714286,-5.13,0.015,0.085,0.085,0.94,-0.338571429,-0.172857143,-0.44,0.133571429,-0.351428571,-0.132142857,0.388571429,0.138571429,-2.364285714,-0.971428571,-0.233571429,-0.22,-0.246428571,0.241428571,0.112142857,0.270714286,-0.970357143,-0.185785714,-0.242857143,0.037571429,-0.113357143,-0.611785714,0.145928571,0.524214286,0.531428571,-0.175714286,0.047142857,-0.085,-0.236428571,0.132857143,0.008571429,0.186428571,0.237142857,-0.046428571,-0.270714286,0.169285714,-0.42,28.571,64.286,21.429,7.143,50,50,35.714,14.286,21.429
0.357,0.571,14,0.5,0.148571429,0.542140048,1.84,0.34,-1,4.18,17,89,0.21,0.26,0,150,0.53,0.97,2.552857143,0.025714286,-0.404285714,-0.005714286,-0.330714286,-0.317142857,-0.289285714,0.269285714,-0.468571429,-0.676428571,-0.242142857,-0.185714286,0.099285714,0.221428571,0.697142857,-0.442142857,-0.265,-0.835714286,0.674285714,-0.419857143,0.313428571,-0.228142857,0.724785714,0.0515,-0.162,-5.101428571,0.396428571,0.216428571,0.400714286,0.815,-0.236428571,-0.054285714,-0.22,-0.276428571,-0.328571429,-0.096428571,0.290714286,-0.095,-1.285714286,-0.384285714,-1.474285714,0.171428571,-0.239285714,0.181428571,0.002857143,0.082142857,-0.949642857,-0.272357143,-0.400571429,-0.0525,0.063714286,-0.173785714,0.108357143,0.268714286,0.337142857,-0.423571429,-0.222142857,0.025714286,0.023571429,0.265,-0.123571429,-0.005,0.151428571,-0.058571429,-0.457857143,0.195,-0.38,28.571,57.143,42.857,0,42.857,57.143,35.714,14.286,21.429
0.071,0.571,14,0.214,0.195,0.285884032,1.18,0.78,2,10.4,19,73,-0.14,0.36,0,30,0.89,0.84,1.147142857,-0.360714286,-0.438571429,0.280714286,0.78,-0.622142857,0.169285714,0.085714286,0.217142857,-0.269285714,0.761428571,0.837142857,-0.632857143,0.186428571,0.685714286,-1.474285714,-0.328571429,-0.272142857,-0.142142857,-0.3515,-1.035071429,-0.516785714,0.547,-0.2885,-0.128928571,-5.957142857,-0.415714286,-0.213571429,0.16,1.422142857,-0.145,-0.45,-0.910714286,0.968571429,0.073571429,-0.481428571,0.805714286,-0.306428571,-2.629285714,-2.882142857,2.14,-0.107142857,-0.226428571,1.048571429,0.38,0.249285714,-1.088785714,-0.0385,-0.009714286,0.190142857,-0.464785714,-1.410071429,0.096214286,1.104642857,0.394285714,0.112857143,0.492142857,-0.077857143,-0.227857143,0.406428571,0.605,0.235,0.108571429,-0.030714286,-0.183571429,0.253571429,-0.412142857,50,64.286,7.143,14.286,71.429,28.571,14.286,14.286,0
0.429,0.429,14,0.429,0.534285714,0.399286576,0.7,0.2,-1,3.01,14,11,0.25,0.32,0,80,0.95,1.17,0.565714286,-0.213571429,-0.417857143,0.007857143,0.332857143,-0.435,-0.038571429,-0.151428571,-0.11,-0.240714286,-0.385,-0.349285714,-0.262857143,-0.297142857,-0.207857143,-0.645714286,0.334285714,-0.425,0.410714286,-0.174285714,-0.479428571,-0.252714286,0.3245,0.323071429,-0.293142857,-4.99,-1.097142857,0.310714286,0.011428571,0.861428571,0.063571429,-0.209285714,-0.44,-0.244285714,-0.142857143,-0.450714286,-0.161428571,0.289285714,-0.939285714,-1.625714286,0.096428571,0.144285714,-0.323571429,-0.392857143,0.27,0.382142857,-0.937071429,-0.363214286,-0.328928571,-0.072857143,-0.074928571,-0.890071429,0.045571429,0.188142857,0.140714286,-0.192142857,0.23,-0.119285714,-0.272857143,-0.062857143,0.105,-0.227857143,0.278571429,0.111428571,-0.31,0.493571429,-0.628571429,42.857,71.429,28.571,14.286,64.286,35.714,7.143,0,7.143
0.571,0.357,14,0.357,0.424285714,0.060660958,0.06,0.09,-1,6.04,14,150,0.29,0.38,7.81,50,0.21,0.98,1.277142857,-0.050714286,-0.475,0.11,0.253571429,-0.484285714,0.377142857,0.042142857,0.121428571,0.022857143,-0.573571429,0.352857143,0.022142857,-0.02,0.554285714,-0.880714286,0.026428571,-0.367142857,0.157142857,-0.096285714,-0.398785714,-0.3405,0.241857143,-0.237928571,-0.101857143,-5.229285714,-0.615,0.375714286,0.012142857,0.91,-0.042857143,-0.444285714,-0.510714286,-0.213571429,-0.211428571,-0.104285714,0.135,-0.079285714,-0.766428571,-1.823571429,-0.09,0.05,0.457142857,-0.169285714,0.33,-0.240714286,-0.961642857,-0.342285714,-0.374357143,-0.123214286,0.1135,-0.561571429,0.124714286,0.169,0.185,-0.083571429,0.062142857,0.488571429,-0.227142857,0.320714286,0.088571429,-0.247142857,0.005,0.117142857,-0.250714286,0.442857143,-0.705714286,42.857,64.286,21.429,21.429,42.857,57.143,21.429,14.286,7.143
0.214,0.357,14,0.357,0.217857143,0.08882657,0.11,0.96,3,10.02,22,36,-0.27,0.36,3.07,60,1.33,1.08,3.384285714,0.165,-0.158571429,0.265,0.291428571,0.100714286,0.543571429,0.319285714,-0.202142857,-0.094285714,0.121428571,0.042857143,0.184285714,0.074285714,0.607857143,0.277857143,-0.269285714,-0.095,-0.133571429,-0.331785714,-0.166642857,0.043214286,-0.036,-0.264642857,0.570857143,-3.459285714,0.302857143,0.092857143,-0.145,0.542142857,-0.257857143,0.130714286,0.113571429,0.032142857,0.339285714,0.373571429,-0.090714286,-0.061428571,-0.45,0.743571429,0.3,0.583571429,0.715,-0.151428571,0.49,0.256428571,-0.659071429,-0.106928571,-0.093428571,-0.0435,0.008785714,-0.314714286,0.069714286,0.102142857,0.097857143,0.007142857,-0.132142857,0.231428571,0.324285714,0.149285714,0.090714286,-0.387142857,0.114285714,-0.223571429,-0.165714286,0.482142857,-0.259285714,35.714,57.143,14.286,21.429,42.857,57.143,21.429,21.429,0
0.643,0.357,14,0.571,0.629285714,0.516243574,1.17,-0.35,1,9.9,14,123,0.28,0.41,0,80,1.21,0.94,0.170714286,-0.174285714,-0.201428571,0.032857143,-0.245,-0.035714286,0.295714286,-0.018571429,0.172857143,-0.508571429,-0.225714286,0.035714286,-0.195,0.030714286,-0.618571429,-0.526428571,-0.829285714,-0.036428571,0.212857143,-0.163857143,0.201357143,0.166714286,0.457714286,-0.164571429,0.155714286,-3.94,-0.040714286,-0.137857143,0.338571429,0.401428571,0.180714286,-0.026428571,0.043571429,-0.318571429,0.184285714,-0.389285714,0.267142857,-0.184285714,0.817857143,-0.191428571,-0.569285714,0.442857143,-0.305714286,0.402142857,0.473571429,-0.14,-0.758857143,-0.2735,-0.172428571,-0.133214286,-0.133071429,0.121428571,0.1965,0.144785714,-0.160714286,-0.19,-0.297857143,-0.074285714,-0.076428571,0.205,-0.022857143,0.094285714,-0.01,0.135,-0.37,0.487142857,-0.36,14.286,35.714,42.857,14.286,57.143,42.857,28.571,21.429,7.143
0.071,0.429,14,0.429,0.230714286,0.615867103,2.19,0.67,-5,3.78,24,148,0.39,0.21,0,120,0.73,0.89,3.002142857,0.21,-0.305714286,-0.361428571,-0.76,0.040714286,-0.376428571,0.34,-0.675714286,-0.267142857,-0.225714286,-0.029285714,0.067857143,0.292142857,0.613571429,-0.19,-0.602142857,-1.215,0.203571429,-0.446071429,0.782357143,-0.002071429,0.514928571,0.216285714,-0.314714286,-3.662857143,0.814285714,0.152142857,0.084285714,0.345714286,-0.250714286,0.154285714,0.131428571,-0.233571429,-0.754285714,-0.26,0.429285714,0.016428571,-0.742857143,0.679285714,-2.082857143,-0.545,-0.841428571,0.480714286,-0.02,-0.732857143,-0.719642857,-0.3045,-0.292285714,-0.230785714,0.165785714,0.407285714,0.172428571,0.102214286,0.335714286,-0.177857143,-0.592857143,-0.008571429,-0.119285714,0.072857143,-0.366428571,0.164285714,0.187142857,0.165714286,-0.214285714,0.17,-0.232142857,7.143,21.429,35.714,7.143,35.714,64.286,57.143,14.286,42.857
0.286,0.643,14,0.5,0.535714286,0.121510594,0.56,-0.73,1,8.13,6,41,0.4,0.42,0,80,0.17,0.9,-0.327142857,-0.640714286,-0.567142857,0.279285714,0.428571429,-1.030714286,0.289285714,-0.237142857,-0.165714286,0.002857143,0.694285714,0.418571429,-0.420714286,0.506428571,0.38,-2.282142857,0.182142857,-0.362142857,-0.262142857,-0.139714286,-0.723142857,-0.858857143,0.515214286,-0.222857143,-0.085285714,-7.416428571,-0.805,-0.081428571,0.685714286,1.575,0.057142857,-0.935714286,-1.086428571,0.407142857,-0.035,-0.604285714,0.507857143,-0.247142857,-0.866428571,-4.302142857,1.388571429,-0.006428571,0.180714286,0.844285714,0.227142857,0.025714286,-1.3275,-0.318,-0.205857143,0.367285714,-0.483428571,-1.496,0.232285714,0.757785714,0.041428571,-0.487857143,0.704285714,0.037857143,0.002857143,0.232857143,0.469285714,0.222857143,0.052857143,0.126428571,-0.540714286,0.247857143,-0.48,64.286,85.714,28.571,0,85.714,14.286,7.143,7.143,0
0.467,0.2,15,0.4,0.099333333,0.127914642,0.44,0.84,3,10.5,30,158,-0.22,0.29,0,40,1.31,1.08,1.741333333,-0.069333333,-0.262,0.186,-0.220666667,-0.025333333,-0.186666667,0.422666667,0.406666667,-0.982666667,0.312666667,-0.452,-0.058666667,0.392666667,0.164666667,-0.413333333,-0.902,-0.092666667,0.572666667,-0.699,0.229666667,-0.053533333,0.602333333,0.520533333,0.151666667,-4.428666667,0.241333333,-0.419333333,0.453333333,0.270666667,-0.246,0.060666667,0.044666667,-0.196666667,0.278666667,-0.31,0.530666667,0.464,-1.653333333,0.556666667,-0.470666667,1.126666667,-1.124,0.096666667,0.180666667,0.281333333,-0.845666667,-0.2864,-0.128133333,-0.027266667,-0.2734,0.1724,0.149,0.059533333,0.378666667,-0.476666667,-0.393333333,-0.406,-0.035333333,-0.136,0.048,-0.055333333,0.120666667,-0.217333333,-0.523333333,0.302666667,-0.146,13.333,46.667,33.333,0,46.667,53.333,46.667,33.333,13.333
