Hp,Ep,Length,Hydrophobic residue%,miuH,H,Normalized Hydrophobic Moment,Normalized Hydrophobicity,Net Charge,Isoelectric Point,Penetration Depth,Tilt Angle,Disordered Conformation Propensity,Linear Moment,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Boman Index,PP1,PP2,PP3,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,Z1,Z2,Z3,Z4,Z5,F1,F2,F3,F4,F5,F6,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,MSWHIM1,MSWHIM2,MSWHIM3,Tiny_Mole.,Small_Mole.,Aliphatic_Mole.,Aromatic_Mole.,NonPolar_Mole.,Polar_Mole.,Charged_Mole.,Basic_Mole.,Acidic_Mole.,Anti_Sa,Label
0.167,0.194,36,0.333,0.367705899,0.141388889,3.139722222,0.023055556,-0.142222222,0.207777778,0.065833333,0.096111111,0.065833333,0.381111111,-0.103611111,-0.483611111,0.391111111,-0.015833333,3.139722222,0.023055556,-0.142222222,0.207777778,0.065833333,0.096111111,0.065833333,0.381111111,-0.103611111,-0.483611111,0.391111111,-0.015833333,0.000277778,0.098888889,0.470277778,0.023055556,-0.888611111,0.024722222,0.311111111,-0.367694444,-0.019277778,0.046027778,0.382,0.081444444,0.297222222,-3.741111111,0.574722222,-0.3125,0.181111111,0.466388889,-0.246388889,0.215277778,0.063611111,0.228888889,0.277222222,-0.016944444,0.510833333,0.098611111,-1.312222222,0.677777778,0.158611111,0.594444444,-0.305,0.328611111,0.203055556,0.1825,-0.723305556,-0.095194444,-0.117305556,-0.065166667,-0.185694444,-0.025388889,0.244,0.336722222,0.324444444,-0.128055556,-0.221111111,-0.211944444,0.096944444,0.195555556,0.133888889,0.003333333,-0.042777778,-0.229444444,-0.301666667,0.332777778,-0.130555556,19.444,38.889,22.222,8.333,44.444,55.556,38.889,30.556,8.333,5.9410546,1
0.265,0.618,34,0.353,0.275985864,0.115294118,2.635882353,0.033529412,-0.191764706,0.260294118,-0.004705882,0.046470588,0.362941176,0.485294118,0.081470588,-0.519411765,0.208235294,0.182647059,2.635882353,0.033529412,-0.191764706,0.260294118,-0.004705882,0.046470588,0.362941176,0.485294118,0.081470588,-0.519411765,0.208235294,0.182647059,0.089411765,-0.190294118,0.454117647,-0.198529412,-1.135882353,-0.177941176,0.472647059,-0.404088235,0.055176471,0.064676471,0.445705882,-0.0675,0.372764706,-4.145,0.773823529,-0.296764706,0.478235294,0.375588235,-0.265294118,0.116176471,0.068235294,0.003823529,0.342058824,-0.142647059,0.668529412,-0.035588235,-1.157352941,0.669117647,-0.320882353,1.008529412,-0.269117647,0.324117647,0.666176471,-0.240588235,-0.787647059,-0.212970588,-0.205058824,-0.049323529,-0.120764706,0.290058824,0.176735294,0.134352941,0.326176471,-0.345588235,-0.4,-0.057058824,0.085294118,0.287647059,0.100882353,-0.001764706,-0.187352941,-0.191470588,-0.464705882,0.335588235,-0.106764706,11.765,38.235,32.353,0,41.176,58.824,38.235,32.353,5.882,2.212504,1
0.318,0.409,22,0.318,0.036677757,0.296818182,2.513181818,-0.04,-0.220454545,0.253636364,0.287272727,-0.105909091,0.283636364,0.199090909,-0.069090909,-0.292727273,0.07,-0.254090909,2.513181818,-0.04,-0.220454545,0.253636364,0.287272727,-0.105909091,0.283636364,0.199090909,-0.069090909,-0.292727273,0.07,-0.254090909,-0.211363636,0.175,0.308181818,-0.247272727,-0.595909091,0.142272727,0.264545455,-0.381590909,-0.284772727,-0.100181818,0.297545455,0.177136364,0.314681818,-4.117727273,-0.138636364,-0.055909091,0.017727273,0.636818182,-0.156363636,-0.016818182,-0.132272727,0.114090909,0.303636364,-0.146363636,0.265454545,0.197727273,-1.010454545,-0.242272727,0.565909091,0.722727273,-0.031818182,0.040909091,0.236818182,0.072727273,-0.789045455,-0.140227273,-0.204818182,-0.082772727,-0.134909091,-0.513318182,0.256409091,0.292545455,0.240454545,-0.084545455,-0.071818182,-0.13,0.072272727,0.081363636,0.296363636,-0.21,0.025909091,0.027727273,-0.289545455,0.52,-0.334090909,31.818,54.545,22.727,13.636,50,50,22.727,22.727,0,6.1103306,1
0.139,0.306,36,0.306,0.544560833,0.049166667,5.635,0.091111111,0.115833333,0.2475,0.281388889,0.4925,0.1875,0.461111111,-0.586666667,-0.197222222,0.579444444,0.057222222,5.635,0.091111111,0.115833333,0.2475,0.281388889,0.4925,0.1875,0.461111111,-0.586666667,-0.197222222,0.579444444,0.057222222,0.302777778,0.273888889,0.735833333,1.007777778,-1.065,0.593611111,0.161944444,-0.398527778,-0.07725,0.275,0.103611111,0.185333333,0.681333333,-2.225833333,1.078611111,-0.545555556,-0.207222222,0.255,-0.344444444,0.613055556,0.406666667,0.626944444,0.448611111,0.349722222,0.568611111,0.3725,-1.052777778,1.99,0.839722222,0.420277778,0.026944444,0.232777778,-0.006944444,0.131944444,-0.477166667,0.169944444,0.051472222,-0.102333333,-0.299416667,0.032194444,0.437305556,0.483638889,0.356388889,0.143611111,-0.287777778,-0.221388889,0.215277778,0.136111111,0.289722222,0.144166667,-0.15,-0.416111111,-0.1025,0.3125,0.110277778,8.333,27.778,11.111,16.667,44.444,55.556,50,41.667,8.333,6.7189288,1
0.409,0.455,22,0.409,0.113783314,0.315909091,2.656818182,-0.003636364,-0.073181818,0.350909091,-0.105454545,0.083181818,0.425909091,0.275909091,-0.393181818,-0.339545455,0.129090909,-0.116818182,2.656818182,-0.003636364,-0.073181818,0.350909091,-0.105454545,0.083181818,0.425909091,0.275909091,-0.393181818,-0.339545455,0.129090909,-0.116818182,-0.125909091,0.212272727,0.125454545,-0.097272727,-1.078181818,0.374090909,0.031363636,-0.053863636,0.122772727,0.164409091,0.359090909,-0.131136364,0.585545455,-3.451363636,0.305,-0.156363636,0.112727273,0.544090909,-0.095909091,0.219090909,0.126363636,-0.008636364,0.539545455,-0.034545455,0.29,-0.03,0.034090909,0.579545455,0.078636364,0.972727273,0.126818182,0.375909091,0.23,0.316363636,-0.647636364,-0.150545455,-0.148,-0.132181818,-0.152181818,-0.320227273,0.277181818,0.344,-0.002727273,-0.055454545,-0.219545455,-0.086363636,0.285454545,0.189545455,0.269090909,-0.239090909,0.190909091,-0.051363636,-0.293636364,0.490454545,-0.157727273,36.364,36.364,31.818,18.182,50,50,31.818,31.818,0,62.07586,2
0.154,0.333,39,0.205,0.089857741,0.288205128,2.184615385,0.00974359,-0.412820513,0.299230769,0.387692308,-0.404615385,0.197179487,0.211794872,0.058461538,-0.053076923,0.148205128,-0.591282051,2.184615385,0.00974359,-0.412820513,0.299230769,0.387692308,-0.404615385,0.197179487,0.211794872,0.058461538,-0.053076923,0.148205128,-0.591282051,-0.132307692,0.216410256,0.718717949,-0.838205128,-0.05025641,-0.231282051,0.092564103,-0.188461538,-0.439769231,-0.475307692,0.141615385,0.374358974,0.143128205,-5.275897436,-0.483076923,0.061025641,0.110769231,0.744102564,-0.258205128,-0.354615385,-0.400769231,-0.073846154,0.114871795,-0.067435897,-0.015384615,0.457948718,-1.828461538,-1.158717949,0.552564103,0.705128205,0.097692308,-0.438205128,0.096666667,0.305384615,-0.972333333,-0.318769231,-0.323564103,-0.005641026,-0.02525641,-0.653230769,0.191384615,-0.000692308,0.352051282,-0.337948718,0.145128205,-0.028205128,0.111282051,-0.100769231,0.149230769,-0.468974359,0.098974359,-0.040512821,-0.414871795,0.516666667,-0.474871795,53.846,66.667,10.256,7.692,41.026,58.974,20.513,17.949,2.564,54.99284,2
0.381,0.119,42,0.333,0.136230818,0.256428571,3.058333333,-0.011190476,-0.136904762,0.126904762,0.103809524,0.074047619,0.197619048,0.268095238,-0.30952381,-0.160238095,0.14047619,0.15047619,3.058333333,-0.011190476,-0.136904762,0.126904762,0.103809524,0.074047619,0.197619048,0.268095238,-0.30952381,-0.160238095,0.14047619,0.15047619,-0.125714286,0.070238095,0.417380952,-0.016190476,-0.716666667,0.027142857,0.012142857,-0.30602381,-0.100738095,0.053547619,0.234928571,-0.018928571,0.269214286,-3.473095238,0.308809524,-0.203095238,-0.048571429,0.543809524,-0.17452381,0.191428571,0.021904762,0.24452381,0.137142857,-0.062857143,0.396904762,0.108095238,-0.855714286,0.337619048,0.272142857,0.197380952,-0.150238095,0.360238095,0.236428571,0.113095238,-0.677761905,-0.107047619,-0.107166667,-0.098761905,-0.174857143,-0.276071429,0.285714286,0.422452381,0.221904762,0.035,-0.111190476,-0.14047619,-0.004761905,0.171428571,0.136666667,0.053095238,0.090238095,-0.106666667,-0.190952381,0.347619048,-0.193095238,23.81,38.095,19.048,16.667,50,50,38.095,26.19,11.905,65.64831,2
0.522,0.217,23,0.609,0.392460118,0.62,0.04,-0.433913043,-0.089565217,0.201304348,-0.302608696,-0.026956522,0.116956522,-0.093043478,0.1,-0.93173913,0.507826087,-0.066521739,0.04,-0.433913043,-0.089565217,0.201304348,-0.302608696,-0.026956522,0.116956522,-0.093043478,0.1,-0.93173913,0.507826087,-0.066521739,-0.009130435,0.377391304,-1.076956522,-0.601304348,-1.034347826,0.157826087,0.310869565,0.014304348,0.298608696,0.184434783,0.792173913,0.153391304,0.320782609,-4.267391304,0.326956522,-0.637826087,0.620434783,0.360434783,0.290434783,-0.016086957,0.06826087,-0.074782609,0.48173913,-0.464782609,0.390869565,-0.1,1.06173913,-0.330434783,-0.10173913,0.990869565,-0.699565217,0.531304348,0.013913043,0.133913043,-0.804521739,-0.157695652,0.053478261,0.042956522,-0.504956522,0.106652174,0.147608696,0.312565217,-0.273913043,-0.383043478,-0.392173913,-0.208695652,0.063478261,0.23826087,0.29,0.129130435,-0.008695652,-0.216086957,-0.503913043,0.49,-0.116956522,17.391,30.435,43.478,8.696,69.565,30.435,26.087,26.087,0,52.6488,2
0.565,0.348,23,0.565,0.37604042,0.608695652,-1.106956522,-0.567826087,-0.47826087,0.265217391,-0.089565217,-0.834782609,0.082608696,-0.23826087,-0.087391304,-0.416521739,0.446521739,0.373478261,-1.106956522,-0.567826087,-0.47826087,0.265217391,-0.089565217,-0.834782609,0.082608696,-0.23826087,-0.087391304,-0.416521739,0.446521739,0.373478261,-0.250869565,0.309565217,-0.113043478,-1.977391304,-0.180434783,-0.276521739,0.050434783,0.18826087,-0.190086957,-0.542826087,0.768130435,-0.293956522,-0.14573913,-6.833913043,-0.52826087,-0.132608696,0.785652174,1.316521739,0.198695652,-0.738695652,-0.814347826,0.09173913,0.086521739,-0.636086957,0.540869565,-0.487826087,-0.017391304,-3.394782609,0.383043478,0.408695652,-0.137391304,0.98,0.074782609,-0.053043478,-1.21373913,-0.352173913,-0.206217391,0.193956522,-0.396826087,-0.953695652,0.182,0.669304348,-0.107826087,-0.460869565,0.331304348,0.106956522,0.07,0.348695652,0.38,0.185652174,0.125652174,0.104347826,-0.552608696,0.306956522,-0.438695652,56.522,60.87,43.478,4.348,78.261,21.739,13.043,13.043,0,9.375,1
0.5,0.458,24,0.583,0.211328008,0.370833333,0.690833333,-0.224583333,-0.344166667,0.142083333,-0.50125,-0.329166667,-0.103333333,0.1225,0.1225,-0.414583333,0.220416667,-0.08625,0.690833333,-0.224583333,-0.344166667,0.142083333,-0.50125,-0.329166667,-0.103333333,0.1225,0.1225,-0.414583333,0.220416667,-0.08625,-0.124166667,0.34625,0.104166667,-0.932916667,-0.305416667,-0.210833333,0.08625,-0.198541667,0.418791667,-0.241,0.431375,-0.097625,0.044791667,-5.359166667,0.27375,-0.333333333,0.729583333,0.634583333,-0.035,-0.298333333,-0.189166667,-0.252083333,0.070416667,-0.157083333,0.226666667,-0.178333333,-0.101666667,-0.708333333,-0.874583333,0.540833333,-0.22,0.4325,-0.155833333,0.30625,-0.97225,-0.27675,-0.152125,0.122875,-0.180708333,-0.084875,0.177166667,0.153625,0.015416667,-0.55375,-0.149583333,-0.111666667,0.194166667,0.140833333,-0.06,0.079166667,0.159583333,-0.060833333,-0.575833333,0.286666667,-0.272083333,33.333,50,37.5,0,58.333,41.667,33.333,20.833,12.5,555607.526,3
0.172,0.483,29,0.517,0.19171799,0.351034483,0.982413793,-0.241034483,-0.387241379,0.173793103,-0.150344828,-0.435862069,0.23,0.126896552,0.046551724,-0.303448276,0.246896552,0.177241379,0.982413793,-0.241034483,-0.387241379,0.173793103,-0.150344828,-0.435862069,0.23,0.126896552,0.046551724,-0.303448276,0.246896552,0.177241379,-0.054482759,0.223793103,0.264137931,-1.07,-0.33862069,-0.323103448,0.079655172,-0.302,0.034793103,-0.313344828,0.42337931,-0.232689655,0.14262069,-5.535172414,0.018275862,-0.055172414,0.585517241,0.859310345,-0.057931034,-0.372413793,-0.355172414,-0.16862069,0.070344828,-0.172413793,0.265862069,-0.212758621,-0.336551724,-1.316896552,-0.342758621,0.452413793,0.135517241,0.369655172,0.216551724,0.24,-1.009275862,-0.322137931,-0.221448276,0.134931034,-0.177103448,-0.394965517,0.13737931,0.247655172,0.052068966,-0.466206897,0.020689655,0.042068966,0.08137931,0.266206897,0.055172414,-0.039655172,0.065172414,-0.047931034,-0.492068966,0.313793103,-0.369310345,37.931,65.517,34.483,3.448,58.621,41.379,24.138,17.241,6.897,1111111,3
0.208,0.292,24,0.667,0.311255833,0.787916667,-0.89875,-0.508333333,-0.197916667,0.149166667,-0.2575,-0.22625,0.045416667,-0.2925,0.120833333,-0.421666667,0.340833333,-0.10625,-0.89875,-0.508333333,-0.197916667,0.149166667,-0.2575,-0.22625,0.045416667,-0.2925,0.120833333,-0.421666667,0.340833333,-0.10625,0.2775,-0.137083333,-1.091666667,-0.72625,-0.115,0.099583333,0.150416667,0.360166667,0.159416667,-0.011291667,0.37425,0.207375,0.087291667,-4.791666667,-0.38375,-0.447083333,0.535833333,0.424583333,0.36375,-0.259583333,-0.09125,-0.347916667,0.34625,-0.395416667,-0.03125,0.080833333,1.345833333,-1.09625,-0.10875,0.82375,-0.43125,0.004166667,-0.07,0.269583333,-0.879666667,-0.353916667,0.000291667,0.074541667,-0.437083333,-0.095833333,0.109041667,0.05,-0.341666667,-0.47125,-0.0875,-0.025416667,0.045833333,-0.000833333,0.1525,0.00625,0.144583333,-0.239583333,-0.485,0.51625,-0.270833333,33.333,41.667,37.5,12.5,75,25,16.667,16.667,0,7.93638,1
0.05,0.6,20,0.75,0.371541228,0.7735,-1.2745,-0.588,-0.2905,0.1825,-0.4775,-0.459,0.217,-0.255,0.0185,-0.277,0.2525,-0.024,-1.2745,-0.588,-0.2905,0.1825,-0.4775,-0.459,0.217,-0.255,0.0185,-0.277,0.2525,-0.024,0.1625,-0.163,-0.9425,-1.253,-0.2415,0.012,0.1155,0.3057,0.28955,-0.1634,0.4378,0.0269,0.13615,-5.572,-0.4165,-0.3265,0.8105,0.6355,0.343,-0.461,-0.256,-0.525,0.326,-0.5295,0.0575,-0.0675,1.567,-1.736,-0.529,0.9675,-0.227,0.239,0.0285,0.2125,-1.00185,-0.4687,-0.1228,0.1504,-0.4181,-0.27285,0.15555,0.0872,-0.373,-0.6725,-0.035,-0.011,0.1015,0.0395,0.1595,0.0395,0.214,-0.0465,-0.6205,0.477,-0.293,40,50,50,5,80,20,15,15,0,12.56862,1
0.35,0.25,20,0.75,0.375470214,0.778,-1.1775,-0.5855,-0.268,0.1655,-0.436,-0.41,0.211,-0.2715,0.057,-0.215,0.238,0.069,-1.1775,-0.5855,-0.268,0.1655,-0.436,-0.41,0.211,-0.2715,0.057,-0.215,0.238,0.069,0.2255,-0.2315,-0.9395,-1.091,-0.114,0.075,0.0425,0.30805,0.2478,-0.13175,0.3413,0.0007,0.14245,-5.3285,-0.4775,-0.3335,0.6745,0.6125,0.351,-0.434,-0.226,-0.493,0.3275,-0.447,-0.013,-0.0465,1.617,-1.6255,-0.399,0.88,-0.1665,0.176,-0.0125,0.2905,-0.9615,-0.44855,-0.0707,0.14235,-0.4337,-0.2956,0.14915,0.10755,-0.3835,-0.579,-0.0065,0.0285,0.0725,0.037,0.153,0.037,0.2575,-0.11,-0.5455,0.4835,-0.302,40,50,45,10,80,20,15,15,0,6.38637,1
0.375,0.583,24,0.708,0.438432163,0.7275,-1.022083333,-0.573333333,-0.251666667,0.164583333,-0.340416667,-0.366666667,-0.057916667,-0.295416667,0.0075,-0.59375,0.293333333,-0.088333333,-1.022083333,-0.573333333,-0.251666667,0.164583333,-0.340416667,-0.366666667,-0.057916667,-0.295416667,0.0075,-0.59375,0.293333333,-0.088333333,0.324583333,-0.095,-0.93,-0.8575,-0.030833333,0.0675,0.304583333,0.222833333,0.190875,-0.114,0.525833333,0.206083333,0.04975,-5.199583333,-0.562083333,-0.325416667,0.52875,0.635,0.327083333,-0.34125,-0.218333333,-0.385,0.3375,-0.46625,0.064166667,0.057083333,1.14375,-1.490833333,-0.20625,0.92875,-0.496666667,0.17,-0.10125,0.283333333,-0.950416667,-0.397041667,-0.040416667,0.094541667,-0.494916667,-0.346375,0.133375,0.232916667,-0.289166667,-0.497083333,-0.005,-0.01625,0.055,-0.02125,0.223333333,0.0675,0.294583333,-0.212916667,-0.49625,0.454166667,-0.285833333,37.5,50,45.833,12.5,79.167,20.833,16.667,16.667,0,3.81192,1
0.208,0.167,24,0.708,0.335564185,0.7775,-1.069583333,-0.564166667,-0.2625,0.1025,-0.2575,-0.357083333,-0.0125,-0.351666667,0.01,-0.59875,0.28,-0.080833333,-1.069583333,-0.564166667,-0.2625,0.1025,-0.2575,-0.357083333,-0.0125,-0.351666667,0.01,-0.59875,0.28,-0.080833333,0.35375,-0.032083333,-1.0325,-0.8225,0.03625,-0.067083333,0.327916667,0.160958333,0.141083333,-0.104875,0.529125,0.209,0.020916667,-5.154583333,-0.58,-0.235416667,0.507083333,0.617916667,0.36375,-0.35375,-0.21125,-0.389166667,0.25125,-0.469166667,0.011666667,0.016666667,1.328333333,-1.56375,-0.20375,0.765416667,-0.432083333,0.084583333,-0.018333333,0.127083333,-0.950666667,-0.387583333,-0.051208333,0.092666667,-0.454041667,-0.298833333,0.089291667,0.165583333,-0.322083333,-0.487916667,-0.027083333,0.040833333,0.017083333,0.010416667,0.19625,0.039166667,0.181666667,-0.18125,-0.473333333,0.479166667,-0.332916667,33.333,54.167,45.833,12.5,79.167,20.833,12.5,12.5,0,7.66278,1
0.208,0.5,24,0.708,0.347468331,0.66875,-0.835416667,-0.515,-0.28875,0.1725,-0.455,-0.42,0.1775,-0.161666667,0.02875,-0.46375,0.16875,-0.0125,-0.835416667,-0.515,-0.28875,0.1725,-0.455,-0.42,0.1775,-0.161666667,0.02875,-0.46375,0.16875,-0.0125,0.210833333,-0.247916667,-0.70375,-1.056666667,-0.285,-0.080416667,0.249583333,0.109166667,0.2775,-0.142375,0.507291667,0.003583333,0.180333333,-5.37125,-0.36625,-0.239583333,0.624166667,0.689583333,0.2425,-0.401666667,-0.239583333,-0.495,0.34375,-0.472916667,0.099166667,-0.080833333,1.100833333,-1.44875,-0.549583333,1.032083333,-0.245416667,0.325416667,0.105416667,0.245833333,-0.979,-0.435083333,-0.120333333,0.113125,-0.418666667,-0.317833333,0.157458333,0.236166667,-0.262083333,-0.560833333,-0.065416667,-0.010416667,0.099166667,0.051666667,0.160833333,0.089166667,0.329583333,-0.08375,-0.54625,0.4675,-0.287083333,37.5,50,50,8.333,75,25,16.667,16.667,0,7.57272,1
0.25,0.583,24,0.708,0.357707009,0.65125,-0.7825,-0.508333333,-0.29875,0.147083333,-0.495833333,-0.422083333,0.1075,-0.15875,-0.071666667,-0.471666667,0.135416667,0.032916667,-0.7825,-0.508333333,-0.29875,0.147083333,-0.495833333,-0.422083333,0.1075,-0.15875,-0.071666667,-0.471666667,0.135416667,0.032916667,0.1975,-0.155833333,-0.647083333,-1.066666667,-0.229583333,-0.15125,0.211666667,0.089625,0.319458333,-0.155583333,0.535125,0.022916667,0.109166667,-5.3725,-0.362083333,-0.23,0.61625,0.69375,0.233333333,-0.39,-0.242916667,-0.486666667,0.25,-0.4975,0.145416667,-0.062916667,1.052916667,-1.477083333,-0.664583333,0.91625,-0.372083333,0.35875,0.09,0.164583333,-0.977625,-0.460833333,-0.128125,0.10225,-0.409625,-0.316166667,0.157583333,0.234458333,-0.245833333,-0.56375,-0.057083333,0.004583333,0.066666667,0.051666667,0.137083333,0.095833333,0.345833333,-0.099166667,-0.54875,0.409583333,-0.27625,37.5,50,50,8.333,75,25,20.833,16.667,4.167,15.15138,1
0.107,0.643,28,0.536,0.338026729,0.46,0.290357143,-0.2625,-0.36,0.198214286,-0.220357143,-0.416071429,0.092142857,0.039285714,0.019642857,-0.395357143,0.242857143,-0.001071429,0.290357143,-0.2625,-0.36,0.198214286,-0.220357143,-0.416071429,0.092142857,0.039285714,0.019642857,-0.395357143,0.242857143,-0.001071429,-0.265714286,0.252857143,-0.014642857,-1.167857143,-0.368928571,-0.211428571,0.014642857,-0.086,0.087142857,-0.262642857,0.484535714,-0.206285714,0.055428571,-5.471071429,-0.101428571,-0.1575,0.643214286,0.83,0.036428571,-0.328214286,-0.333571429,-0.179285714,0.124642857,-0.279285714,0.237857143,-0.232142857,-0.140714286,-1.341071429,-0.326428571,0.468214286,-0.113928571,0.4825,0.142142857,0.389642857,-0.991214286,-0.343321429,-0.221714286,0.0935,-0.191535714,-0.389642857,0.169214286,0.254964286,-0.039642857,-0.460714286,0.081428571,-0.102142857,0.112857143,0.241071429,0.023571429,-0.0375,0.120357143,-0.028928571,-0.5375,0.329285714,-0.363214286,42.857,57.143,35.714,3.571,60.714,39.286,25,17.857,7.143,147.834,3
0.156,0.312,32,0.5,0.265463709,0.3928125,0.2078125,-0.3134375,-0.3821875,0.215,-0.168125,-0.4809375,-0.006875,0.04625,0.0109375,-0.629375,0.390625,0.2115625,0.2078125,-0.3134375,-0.3821875,0.215,-0.168125,-0.4809375,-0.006875,0.04625,0.0109375,-0.629375,0.390625,0.2115625,-0.15375,0.2246875,0.10875,-1.2521875,-0.3965625,-0.3921875,0.1771875,-0.11809375,0.0249375,-0.31403125,0.697,-0.19821875,-0.01884375,-5.794375,0.0221875,-0.2125,0.64625,0.9515625,0.0053125,-0.38875,-0.4459375,0.01875,0.1109375,-0.38375,0.48625,-0.3428125,-0.5759375,-1.6703125,-0.12625,0.533125,-0.328125,0.758125,0.176875,0.114375,-1.05025,-0.29759375,-0.1683125,0.119125,-0.29428125,-0.44315625,0.1331875,0.47903125,0.0540625,-0.4234375,0.0528125,-0.0190625,0.094375,0.3159375,0.16125,0.1184375,0.1271875,-0.099375,-0.5178125,0.2740625,-0.309375,40.625,53.125,37.5,3.125,62.5,37.5,25,18.75,6.25,65.3808,2
0.292,0.292,24,0.667,0.281616494,0.755416667,-1.013333333,-0.51875,-0.248333333,0.16,-0.277916667,-0.320416667,0.07875,-0.263333333,0.069166667,-0.692083333,0.362083333,-0.2575,-1.013333333,-0.51875,-0.248333333,0.16,-0.277916667,-0.320416667,0.07875,-0.263333333,0.069166667,-0.692083333,0.362083333,-0.2575,0.203333333,0.15,-1.045416667,-0.982083333,-0.28875,-0.064583333,0.26375,0.133291667,0.185875,-0.084916667,0.596375,0.2485,0.138125,-5.142083333,-0.417083333,-0.328333333,0.61625,0.535,0.329166667,-0.322083333,-0.158333333,-0.417083333,0.337916667,-0.507916667,0.06,0.074166667,1.202916667,-1.349166667,-0.229166667,0.940833333,-0.524583333,0.12875,0.07,0.2075,-0.947833333,-0.3975,-0.066958333,0.093083333,-0.45375,-0.184,0.104416667,0.097833333,-0.324166667,-0.56875,-0.096666667,-0.07,0.06125,-0.01,0.171666667,-0.009166667,0.1525,-0.169166667,-0.556666667,0.495833333,-0.284166667,33.333,50,45.833,8.333,75,25,16.667,16.667,0,7.69602,1
0.542,0.375,24,0.667,0.284714699,0.795833333,-1.004583333,-0.507083333,-0.260416667,0.1175,-0.215833333,-0.334583333,0.072916667,-0.315833333,-0.030833333,-0.574166667,0.320416667,-0.184166667,-1.004583333,-0.507083333,-0.260416667,0.1175,-0.215833333,-0.334583333,0.072916667,-0.315833333,-0.030833333,-0.574166667,0.320416667,-0.184166667,0.315833333,-0.048333333,-1.067916667,-0.91375,-0.14875,-0.174166667,0.329583333,0.268041667,0.122541667,-0.082125,0.553791667,0.234458333,0.03925,-5.159166667,-0.459583333,-0.2275,0.6025,0.55375,0.357916667,-0.31875,-0.183333333,-0.417083333,0.25,-0.509166667,0.025833333,0.03125,1.271666667,-1.475,-0.260833333,0.797916667,-0.43875,0.027916667,0.112083333,0.067916667,-0.949333333,-0.414958333,-0.107458333,0.070208333,-0.392791667,-0.166541667,0.07175,0.049,-0.3225,-0.55375,-0.070833333,0.020833333,0.032083333,0.025416667,0.155833333,-0.030833333,0.075416667,-0.15625,-0.525833333,0.5025,-0.322916667,33.333,50,45.833,8.333,75,25,12.5,12.5,0,7.6929,1
